0.144	0.759	-0.130003	0	0.0648279	0	0	0	
0.144	0.866	-0.150003	0	0.0918201	0	0	0	
0.144	0.965	-0.160004	0	0.0771756	0	0	0	
0.144	1.061	-0.150003	0	0.0509163	0	0	0	
0.144	1.165	-0.160004	0	0.0433758	0	0	0	
0.144	1.275	-0.170004	0	0.0775889	0	0	0	
0.144	1.378	-0.180004	0	0.104503	0	0	0	
0.144	1.475	-0.210005	0	0.0821671	0	0	0	
0.144	1.573	-0.190004	0	0.0633639	0	0	0	
0.144	1.68	-0.200005	0	0.0709711	0	0	0	
0.144	1.796	-0.170004	0	0.109069	0	0	0	
0.18	1.918	-0.170004	0	0.14752	0	0	0	
0.18	2.04	-0.170004	0	-1.11665	0	0	0	
0.18	2.163	-0.170004	0	0.0830071	0	0	0	
0.18	2.29	-0.110003	0	0.0915914	0	0	0	
0.18	2.42	-0.110003	0	0.111638	0	0	0	
0.18	2.53	-0.160004	0	0.128034	0	0	0	
0.18	2.616	-0.210005	0	0.0569978	0	0	0	
0.18	2.693	-0.240005	0	-0.0300493	0	0	0	
0.18	2.783	-0.200005	0	-0.0609393	0	0	0	
0.18	2.894	-0.160004	0	-0.00843534	0	0	0	
0.18	3.015	-0.160004	0	0.0750249	0	0	0	
0.18	3.129	-0.290007	0	0.117441	0	0	0	
0.18	3.24	-0.170004	0	0.0955363	0	0	0	
0.18	3.369	-0.120003	0	0.0885838	0	0	0	
0.18	3.497	-0.160004	0	0.161448	0	0	0	
0.18	3.611	-0.210005	0	0.162697	0	0	0	
0.18	3.721	-0.210005	0	0.114421	0	0	0	
0.18	3.839	-0.180004	0	0.103662	0	0	0	
0.18	3.969	-0.200005	0	0.138424	0	0	0	
0.18	4.101	-0.190004	0	0.188724	0	0	0	
0.216	4.241	-0.210005	0	0.201433	0	0	0	
0.216	4.398	-0.120003	0	-1.0545	0	0	0	
0.216	4.567	-0.150003	0	0.210574	0	0	0	
0.216	4.721	-0.140003	0	0.262403	0	0	0	
0.216	4.868	-0.140003	0	0.211925	0	0	0	
0.216	5.004	-0.190004	0	0.191315	0	0	0	
