-186.948	-176.434	0.200005	0	-0.3	0	0	0	
-186.66	-176.958	0.200005	0	-0.3	0	0	0	
-186.408	-177.485	0.220005	0	-0.3	0	0	0	
-186.156	-178.018	0.190004	0	-0.3	0	0	0	
-185.904	-178.563	0.200005	0	-0.3	0	0	0	
-185.616	-179.116	0.220005	0	-0.3	0	0	0	
-185.364	-179.668	0.230005	0	-0.3	0	0	0	
-185.076	-180.229	0.200005	0	-0.3	0	0	0	
-184.824	-180.803	0.220005	0	-0.3	0	0	0	
-184.536	-181.379	0.290007	0	0.3	0	0	0	
-184.284	-181.972	0.190004	0	0.3	0	0	0	
-184.032	-182.572	0.160004	0	0.3	0	0	0	
-183.744	-183.191	0.160004	0	0.3	0	0	0	
-183.492	-183.791	0.150003	0	0.3	0	0	0	
-183.24	-184.377	0.170004	0	0.3	0	0	0	
-182.988	-184.948	0.160004	0	0.3	0	0	0	
-182.736	-185.513	0.180004	0	0.3	0	0	0	
-182.52	-186.07	0.160004	0	0.3	0	0	0	
-182.268	-186.626	0.160004	0	0.3	0	0	0	
-182.052	-187.17	0.140003	0	0.3	0	0	0	
-181.8	-187.711	0.140003	0	0.3	0	0	0	
-181.584	-188.243	0.150003	0	0.3	0	0	0	
-181.368	-188.763	0.140003	0	0.3	0	0	0	
-181.152	-189.274	0.190004	0	0.3	0	0	0	
-180.936	-189.779	0.130003	0	0.3	0	0	0	
-180.756	-190.28	0.140003	0	0.3	0	0	0	
-180.54	-190.771	0.140003	0	0.3	0	0	0	
-180.36	-191.245	0.180004	0	0.3	0	0	0	
-180.18	-191.71	0.190004	0	0.3	0	0	0	
-180	-192.166	0.150003	0	0.3	0	0	0	
-179.82	-192.613	0.150003	0	0.3	0	0	0	
-179.64	-193.057	0.150003	0	0.3	0	0	0	
-179.496	-193.495	0.160004	0	0.3	0	0	0	
-179.352	-193.922	0.160004	0	0.3	0	0	0	
-179.208	-194.345	0.170004	0	0.3	0	0	0	
-179.064	-194.757	0.180004	0	0.3	0	0	0	
-178.92	-195.153	0.170004	0	0.3	0	0	0	
-178.812	-195.548	0.170004	0	0.3	0	0	0	
-178.668	-195.938	0.160004	0	0.3	0	0	0	
-178.56	-196.322	0.160004	0	0.3	0	0	0	
-178.452	-196.698	0.180004	0	0.3	0	0	0	
-178.344	-197.06	0.160004	0	0.3	0	0	0	
-178.272	-197.425	0.130003	0	0.3	0	0	0	
-178.2	-197.789	0.250006	0	0.3	0	0	0	
-178.092	-198.132	0.110003	0	0.3	0	0	0	
-178.02	-198.5	0.180004	0	0.3	0	0	0	
-177.984	-198.857	0.150003	0	0.3	0	0	0	
-177.912	-199.208	0.260006	0	0.3	0	0	0	
-177.84	-199.541	0.110003	0	0.3	0	0	0	
-177.804	-199.897	0.130003	0	0.3	0	0	0	
-177.768	-200.23	0.210005	0	0.3	0	0	0	
-177.732	-200.55	0.170004	0	0.3	0	0	0	
-177.732	-200.879	0.190004	0	0.3	0	0	0	
-177.696	-201.195	0.120003	0	0.3	0	0	0	
-177.696	-201.509	0.120003	0	0.3	0	0	0	
-177.696	-201.812	0.190004	0	0.3	0	0	0	
-177.696	-202.095	0.310007	0	0.3	0	0	0	
-177.696	-202.404	0.0900021	0	0.3	0	0	0	
-177.732	-202.73	0.170004	0	0.3	0	0	0	
-177.768	-203.022	0.0600014	0	0.3	0	0	0	
-177.804	-203.31	0.100002	0	0.3	0	0	0	
-177.84	-203.572	0.130003	0	0.3	0	0	0	
-177.912	-203.814	0.130003	0	0.3	0	0	0	
-177.984	-204.033	0.160004	0	0.3	0	0	0	
