0	-7.252	0.160004	0	0.572131	0	0	0	
0	-7.596	0.130003	0	0.304342	0	0	0	
0	-7.941	0.150003	0	0.165788	0	0	0	
0	-8.282	0.130003	0	0.0940999	0	0	0	
0	-8.621	0.130003	0	0.0570086	0	0	0	
0	-8.952	0.260006	0	0.0378175	0	0	0	
0	-9.288	0.0800018	0	0.0278881	0	0	0	
0	-9.623	0.0900021	0	0.0227506	0	0	0	
0	-9.956	0.100002	0	0.0200924	0	0	0	
0	-10.282	0.130003	0	0.0187171	0	0	0	
0	-10.608	0.140003	0	0.0180055	0	0	0	
0	-10.903	0.170004	0	0.0176374	0	0	0	
0	-11.205	0.160004	0	0.0174469	0	0	0	
0	-11.514	0.140003	0	0.0173483	0	0	0	
0	-11.828	0.150003	0	0.0172973	0	0	0	
0	-12.14	0.140003	0	0.0172709	0	0	0	
0	-12.458	0.130003	0	0.0172573	0	0	0	
0	-12.762	0.150003	0	0.0172502	0	0	0	
0	-13.077	0.130003	0	0.0172465	0	0	0	
0	-13.376	0.140003	0	0.0172447	0	0	0	
0	-13.683	0.140003	0	0.0172437	0	0	0	
0	-13.988	0.130003	0	0.0172432	0	0	0	
0	-14.308	0.130003	0	0.0172429	0	0	0	
0	-14.614	0.120003	0	0.0172428	0	0	0	
0	-14.935	0.130003	0	0.0172427	0	0	0	
0	-15.234	0.140003	0	0.0172427	0	0	0	
0	-15.534	0.150003	0	0.0172426	0	0	0	
0	-15.837	0.180004	0	0.0172426	0	0	0	
0	-16.133	0.150003	0	0.0172426	0	0	0	
0	-16.433	0.140003	0	0.0172426	0	0	0	
0	-16.738	0.140003	0	0.0172426	0	0	0	
0	-17.04	0.150003	0	0.0172426	0	0	0	
0	-17.34	0.140003	0	0.0172426	0	0	0	
0	-17.641	0.150003	0	0.0172426	0	0	0	
0	-17.939	0.150003	0	0.0172426	0	0	0	
0	-18.239	0.160004	0	0.0172426	0	0	0	
0	-18.542	0.150003	0	0.0172426	0	0	0	
0	-18.833	0.140003	0	0.0172426	0	0	0	
0	-19.131	0.140003	0	0.0172426	0	0	0	
0	-19.432	0.120003	0	0.0172426	0	0	0	
0	-19.738	0.130003	0	0.0172426	0	0	0	
